Topic,Token,Lemma,POS Tag,Occurrences
congruence-similarity-and-geometrical-proof,lies,lie,VERB,2
congruence-similarity-and-geometrical-proof,throws,throw,VERB,2
congruence-similarity-and-geometrical-proof,cut,cut,VERB,2
congruence-similarity-and-geometrical-proof,m,m,NOUN,2
congruence-similarity-and-geometrical-proof,sphere,sphere,NOUN,2
congruence-similarity-and-geometrical-proof,horizontal,horizontal,ADJ,2
congruence-similarity-and-geometrical-proof,cylinder,cylinder,NOUN,2
congruence-similarity-and-geometrical-proof,C,C,PROPN,2
congruence-similarity-and-geometrical-proof,away,away,ADV,2
congruence-similarity-and-geometrical-proof,piece,piece,NOUN,2
congruence-similarity-and-geometrical-proof,proof,proof,NOUN,2
congruence-similarity-and-geometrical-proof,Write,write,VERB,2
congruence-similarity-and-geometrical-proof,ON,ON,PROPN,2
congruence-similarity-and-geometrical-proof,ABD,ABD,PROPN,2
congruence-similarity-and-geometrical-proof,spheres,sphere,NOUN,2
congruence-similarity-and-geometrical-proof,section,section,NOUN,1
congruence-similarity-and-geometrical-proof,State,state,NOUN,1
congruence-similarity-and-geometrical-proof,ruler,ruler,NOUN,1
congruence-similarity-and-geometrical-proof,CBQ,CBQ,PROPN,1
congruence-similarity-and-geometrical-proof,NAngle,NAngle,PROPN,1
congruence-similarity-and-geometrical-proof,AQ,AQ,PROPN,1
congruence-similarity-and-geometrical-proof,ADB,ADB,PROPN,1
congruence-similarity-and-geometrical-proof,CD,CD,PROPN,1
congruence-similarity-and-geometrical-proof,symmetrical,symmetrical,ADJ,1
congruence-similarity-and-geometrical-proof,ABE,ABE,PROPN,1
congruence-similarity-and-geometrical-proof,LP,LP,PROPN,1
congruence-similarity-and-geometrical-proof,Use,use,VERB,1
congruence-similarity-and-geometrical-proof,point,point,NOUN,1
congruence-similarity-and-geometrical-proof,lie,lie,VERB,1
congruence-similarity-and-geometrical-proof,long,long,ADV,1
congruence-similarity-and-geometrical-proof,strut,strut,NOUN,1
congruence-similarity-and-geometrical-proof,PQR,PQR,PROPN,1
congruence-similarity-and-geometrical-proof,ladder,ladder,NOUN,1
congruence-similarity-and-geometrical-proof,Angles,angle,NOUN,1
congruence-similarity-and-geometrical-proof,congruent?Circle,congruent?circle,NOUN,1
congruence-similarity-and-geometrical-proof,DB,DB,PROPN,1
congruence-similarity-and-geometrical-proof,tree,tree,NOUN,1
congruence-similarity-and-geometrical-proof,Ahmed,Ahmed,PROPN,1
congruence-similarity-and-geometrical-proof,suitable,suitable,ADJ,1
congruence-similarity-and-geometrical-proof,Kuwait,Kuwait,PROPN,1
congruence-similarity-and-geometrical-proof,towers,tower,NOUN,1
congruence-similarity-and-geometrical-proof,BX,BX,PROPN,1
congruence-similarity-and-geometrical-proof,ACD,ACD,PROPN,1
congruence-similarity-and-geometrical-proof,AE,AE,PROPN,1
congruence-similarity-and-geometrical-proof,Rectangle,Rectangle,PROPN,1
congruence-similarity-and-geometrical-proof,bisects,bisect,NOUN,1
congruence-similarity-and-geometrical-proof,vertically,vertically,ADV,1
congruence-similarity-and-geometrical-proof,theorems,theorem,NOUN,1
congruence-similarity-and-geometrical-proof,LAngle,LAngle,PROPN,1
congruence-similarity-and-geometrical-proof,OBC,OBC,PROPN,1
congruence-similarity-and-geometrical-proof,tower,tower,NOUN,1
congruence-similarity-and-geometrical-proof,angle,angle,VERB,1
congruence-similarity-and-geometrical-proof,.The,.The,PROPN,1
congruence-similarity-and-geometrical-proof,cmTS,cmt,NOUN,1
congruence-similarity-and-geometrical-proof,exactly,exactly,ADV,1
congruence-similarity-and-geometrical-proof,Insert,Insert,PROPN,1
congruence-similarity-and-geometrical-proof,D,D,PROPN,1
congruence-similarity-and-geometrical-proof,PTS,PTS,PROPN,1
congruence-similarity-and-geometrical-proof,P,P,PROPN,1
congruence-similarity-and-geometrical-proof,CDE,CDE,PROPN,1
congruence-similarity-and-geometrical-proof,metal,metal,NOUN,1
congruence-similarity-and-geometrical-proof,QRST,QRST,PROPN,1
congruence-similarity-and-geometrical-proof,BCD,BCD,PROPN,1
congruence-similarity-and-geometrical-proof,show,show,VERB,1
congruence-similarity-and-geometrical-proof,way,way,NOUN,1
congruence-similarity-and-geometrical-proof,cm3,cm3,VERB,1
congruence-similarity-and-geometrical-proof,ADP,ADP,PROPN,1
congruence-similarity-and-geometrical-proof,QT,qt,NOUN,1
congruence-similarity-and-geometrical-proof,true,true,ADJ,1
congruence-similarity-and-geometrical-proof,distance,distance,NOUN,1
congruence-similarity-and-geometrical-proof,estimate,estimate,NOUN,1
congruence-similarity-and-geometrical-proof,O.CA,O.CA,PROPN,1
congruence-similarity-and-geometrical-proof,ADC,ADC,PROPN,1
congruence-similarity-and-geometrical-proof,equilateral,equilateral,ADJ,1
congruence-similarity-and-geometrical-proof,method,method,NOUN,1
congruence-similarity-and-geometrical-proof,Quadrilaterals,Quadrilaterals,PROPN,1
congruence-similarity-and-geometrical-proof,PTQ,PTQ,PROPN,1
congruence-similarity-and-geometrical-proof,metres,metre,NOUN,1
congruence-similarity-and-geometrical-proof,ABP,ABP,PROPN,1
congruence-similarity-and-geometrical-proof,estimate,estimate,VERB,1
congruence-similarity-and-geometrical-proof,Hence,hence,ADV,1
congruence-similarity-and-geometrical-proof,covered,cover,VERB,1
congruence-similarity-and-geometrical-proof,add,add,VERB,1
congruence-similarity-and-geometrical-proof,tall,tall,ADJ,1
congruence-similarity-and-geometrical-proof,QDC,QDC,PROPN,1
congruence-similarity-and-geometrical-proof,ADC,adc,NOUN,1
congruence-similarity-and-geometrical-proof,BEC,BEC,PROPN,1
congruence-similarity-and-geometrical-proof,angles,angle,NOUN,1
congruence-similarity-and-geometrical-proof,very,very,ADV,1
congruence-similarity-and-geometrical-proof,vertical,vertical,ADJ,1
congruence-similarity-and-geometrical-proof,eyes,eye,NOUN,1
congruence-similarity-and-geometrical-proof,used,use,VERB,1
congruence-similarity-and-geometrical-proof,centimetre,centimetre,NOUN,1
congruence-similarity-and-geometrical-proof,E,e,NOUN,1
congruence-similarity-and-geometrical-proof,letters,letter,NOUN,1
congruence-similarity-and-geometrical-proof,rectangle,rectangle,NOUN,1
congruence-similarity-and-geometrical-proof,holds,hold,VERB,1
congruence-similarity-and-geometrical-proof,estimates,estimate,VERB,1
congruence-similarity-and-geometrical-proof,EA,EA,PROPN,1
congruence-similarity-and-geometrical-proof,possible,possible,ADJ,1
congruence-similarity-and-geometrical-proof,meet,meet,VERB,1
congruence-similarity-and-geometrical-proof,MAngle,MAngle,PROPN,1
congruence-similarity-and-geometrical-proof,AAA,AAA,PROPN,1
congruence-similarity-and-geometrical-proof,diameters,diameter,NOUN,1
congruence-similarity-and-geometrical-proof,EDC,EDC,PROPN,1
congruence-similarity-and-geometrical-proof,CD.AED,CD.AED,PROPN,1
congruence-similarity-and-geometrical-proof,perpendicular,perpendicular,ADJ,1
congruence-similarity-and-geometrical-proof,PQS,PQS,PROPN,1
congruence-similarity-and-geometrical-proof,equivalent,equivalent,ADJ,1
congruence-similarity-and-geometrical-proof,pentagon,pentagon,NOUN,1
congruence-similarity-and-geometrical-proof,assumptions,assumption,NOUN,1
congruence-similarity-and-geometrical-proof,values,value,NOUN,1
congruence-similarity-and-geometrical-proof,third,third,NOUN,1
congruence-similarity-and-geometrical-proof,water,water,NOUN,1
congruence-similarity-and-geometrical-proof,definitely,definitely,ADV,1
congruence-similarity-and-geometrical-proof,makes,make,VERB,1
congruence-similarity-and-geometrical-proof,PT,PT,PROPN,1
congruence-similarity-and-geometrical-proof,are,be,VERB,1
congruence-similarity-and-geometrical-proof,nearest,near,ADJ,1
congruence-similarity-and-geometrical-proof,DCE,DCE,PROPN,1
congruence-similarity-and-geometrical-proof,building,building,NOUN,1
congruence-similarity-and-geometrical-proof,model,model,NOUN,1
congruence-similarity-and-geometrical-proof,step,step,NOUN,1
congruence-similarity-and-geometrical-proof,solid,solid,ADJ,1
congruence-similarity-and-geometrical-proof,regular,regular,ADJ,1
congruence-similarity-and-geometrical-proof,PSR,PSR,PROPN,1
congruence-similarity-and-geometrical-proof,QRS,QRS,PROPN,1
congruence-similarity-and-geometrical-proof,DAB,DAB,PROPN,1
congruence-similarity-and-geometrical-proof,Work,Work,PROPN,1
congruence-similarity-and-geometrical-proof,AB.A,AB.A,PROPN,1
congruence-similarity-and-geometrical-proof,ABC.CD,ABC.CD,PROPN,1
congruence-similarity-and-geometrical-proof,Anna,Anna,PROPN,1
congruence-similarity-and-geometrical-proof,tangent,tangent,NOUN,1
congruence-similarity-and-geometrical-proof,side,side,NOUN,1
congruence-similarity-and-geometrical-proof,LMNP,LMNP,NOUN,1
congruence-similarity-and-geometrical-proof,CX,CX,PROPN,1
congruence-similarity-and-geometrical-proof,part,part,NOUN,1
congruence-similarity-and-geometrical-proof,a,a,NOUN,1
congruence-similarity-and-geometrical-proof,cone.[The,cone.[the,ADJ,1
congruence-similarity-and-geometrical-proof,correct,correct,ADJ,1
congruence-similarity-and-geometrical-proof,scale,scale,NOUN,1
congruence-similarity-and-geometrical-proof,PC,PC,PROPN,1
congruence-similarity-and-geometrical-proof,OAC,OAC,PROPN,1
congruence-similarity-and-geometrical-proof,DX,DX,PROPN,1
congruence-similarity-and-geometrical-proof,view,view,NOUN,1
congruence-similarity-and-geometrical-proof,EC,EC,PROPN,1
congruence-similarity-and-geometrical-proof,AC,AC,PROPN,1
congruence-similarity-and-geometrical-proof,rhombus,rhombus,NOUN,1
congruence-similarity-and-geometrical-proof,cross,cross,NOUN,1
congruence-similarity-and-geometrical-proof,real,real,ADJ,1
congruence-similarity-and-geometrical-proof,use,use,VERB,1
congruence-similarity-and-geometrical-proof,congruent?Give,congruent?give,VERB,1
simple-and-compound-interest-growth-and-decay,years,year,NOUN,42
simple-and-compound-interest-growth-and-decay,year,year,NOUN,32
simple-and-compound-interest-growth-and-decay,value,value,NOUN,30
simple-and-compound-interest-growth-and-decay,end,end,NOUN,27
simple-and-compound-interest-growth-and-decay,interest,interest,NOUN,25
simple-and-compound-interest-growth-and-decay,answer,answer,NOUN,23
simple-and-compound-interest-growth-and-decay,account,account,NOUN,20
simple-and-compound-interest-growth-and-decay,compound,compound,NOUN,18
simple-and-compound-interest-growth-and-decay,correct,correct,ADJ,17
simple-and-compound-interest-growth-and-decay,invests,invest,VERB,16
simple-and-compound-interest-growth-and-decay,Work,work,VERB,16
simple-and-compound-interest-growth-and-decay,rate,rate,NOUN,15
simple-and-compound-interest-growth-and-decay,money,money,NOUN,14
simple-and-compound-interest-growth-and-decay,savings,savings,NOUN,13
simple-and-compound-interest-growth-and-decay,Give,give,VERB,12
simple-and-compound-interest-growth-and-decay,amount,amount,NOUN,10
simple-and-compound-interest-growth-and-decay,first,first,ADJ,10
simple-and-compound-interest-growth-and-decay,car,car,NOUN,10
simple-and-compound-interest-growth-and-decay,wants,want,VERB,10
simple-and-compound-interest-growth-and-decay,house,house,NOUN,10
simple-and-compound-interest-growth-and-decay,invest,invest,VERB,9
simple-and-compound-interest-growth-and-decay,£,£,PROPN,8
simple-and-compound-interest-growth-and-decay,number,number,NOUN,8
simple-and-compound-interest-growth-and-decay,1st,1st,ADJ,8
simple-and-compound-interest-growth-and-decay,have,have,VERB,8
simple-and-compound-interest-growth-and-decay,bought,buy,VERB,7
simple-and-compound-interest-growth-and-decay,population,population,NOUN,7
simple-and-compound-interest-growth-and-decay,investment,investment,NOUN,7
simple-and-compound-interest-growth-and-decay,much,much,ADJ,7
simple-and-compound-interest-growth-and-decay,decimal,decimal,ADJ,7
simple-and-compound-interest-growth-and-decay,Calculate,calculate,VERB,7
simple-and-compound-interest-growth-and-decay,Work,work,NOUN,7
simple-and-compound-interest-growth-and-decay,pays,pay,VERB,7
simple-and-compound-interest-growth-and-decay,increased,increase,VERB,7
simple-and-compound-interest-growth-and-decay,increase,increase,NOUN,7
simple-and-compound-interest-growth-and-decay,second,second,ADJ,7
simple-and-compound-interest-growth-and-decay,Write,write,VERB,7
simple-and-compound-interest-growth-and-decay,has,have,VERB,7
simple-and-compound-interest-growth-and-decay,accounts,account,NOUN,7
simple-and-compound-interest-growth-and-decay,work,work,VERB,7
simple-and-compound-interest-growth-and-decay,expected,expect,VERB,6
simple-and-compound-interest-growth-and-decay,third,third,ADJ,6
simple-and-compound-interest-growth-and-decay,paying,pay,VERB,6
simple-and-compound-interest-growth-and-decay,Explain,explain,VERB,6
simple-and-compound-interest-growth-and-decay,show,show,VERB,6
simple-and-compound-interest-growth-and-decay,nearest,near,ADJ,6
simple-and-compound-interest-growth-and-decay,figures,figure,NOUN,6
simple-and-compound-interest-growth-and-decay,place,place,NOUN,6
simple-and-compound-interest-growth-and-decay,significant,significant,ADJ,6
simple-and-compound-interest-growth-and-decay,January,January,PROPN,6
simple-and-compound-interest-growth-and-decay,Show,show,VERB,6
simple-and-compound-interest-growth-and-decay,formula,formula,NOUN,6
simple-and-compound-interest-growth-and-decay,given,give,VERB,6
simple-and-compound-interest-growth-and-decay,new,new,ADJ,5
simple-and-compound-interest-growth-and-decay,more,more,ADJ,5
simple-and-compound-interest-growth-and-decay,possible,possible,ADJ,5
simple-and-compound-interest-growth-and-decay,assumption,assumption,NOUN,5
simple-and-compound-interest-growth-and-decay,city,city,NOUN,4
simple-and-compound-interest-growth-and-decay,savings,saving,NOUN,4
simple-and-compound-interest-growth-and-decay,t,t,NOUN,4
simple-and-compound-interest-growth-and-decay,annual,annual,ADJ,4
simple-and-compound-interest-growth-and-decay,ii,ii,PROPN,4
simple-and-compound-interest-growth-and-decay,Use,Use,PROPN,4
simple-and-compound-interest-growth-and-decay,beginning,beginning,NOUN,4
simple-and-compound-interest-growth-and-decay,buys,buy,VERB,4
simple-and-compound-interest-growth-and-decay,same,same,ADJ,4
simple-and-compound-interest-growth-and-decay,is,be,VERB,4
simple-and-compound-interest-growth-and-decay,as,as,ADV,4
simple-and-compound-interest-growth-and-decay,Lin,Lin,PROPN,4
simple-and-compound-interest-growth-and-decay,gets,get,VERB,4
simple-and-compound-interest-growth-and-decay,incorrect,incorrect,ADJ,4
simple-and-compound-interest-growth-and-decay,percentage,percentage,NOUN,4
